"EVENT_SMAS_ID","TWR_EVENT_SMAS_SAMPLE_DATE","TWR_TEST_START_DATE","TWR_REPRODUCTIVE_RATE","TWR_REPRODUCTIVE_RATE_QLFR","TWR_REPRODUCTIVE_SIG","TWR_PCT_CTRL","TWR_PCT_CTRL_QLFR","TWR_PCT_SURVIVAL","TWR_PCT_SURVIVAL_QLFR","TWR_SURVIVAL_SIG","TWR_ASSESSMENT"
"14-PINE-3.9","9/22/2010","9/24/2010","15.8",NA,"FALSE","82",NA,"90",NA,NA,"Non-toxic"
"14-WDEL-75.7","9/22/2010","9/24/2010","22.2",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"14-LDEL-0.1","9/22/2010","9/24/2010","18.3",NA,"FALSE","95",NA,"90",NA,NA,"Non-toxic"
"09-STLW-8.3","9/21/2010","9/24/2010","19.7",NA,"FALSE","80",NA,"100",NA,NA,"Non-toxic"
"09-REGI-2.8","9/21/2010","9/24/2010","20.8",NA,"FALSE","84",NA,"90",NA,NA,"Non-toxic"
"09-REGI-7.8","9/21/2010","9/24/2010","22.9",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"09-ENGL-2.5","9/20/2010","9/24/2010","24.6",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"09-REGI_W-2.7","9/22/2010","9/24/2010","22.2",NA,"FALSE","90",NA,"100",NA,NA,"Non-toxic"
"09-LSAL-3.1","9/22/2010","9/24/2010","24.7",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"09-LTRU-2.2","9/22/2010","9/24/2010","20.9",NA,"FALSE","85",NA,"90",NA,NA,"Non-toxic"
"09-RAQU-3.2","9/21/2010","9/24/2010","22.9",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"09-RAQU-43.8","9/22/2010","9/24/2010","24.2",NA,"FALSE","98",NA,"100",NA,NA,"Non-toxic"
"09-OMAL-0.3","9/22/2010","9/24/2010","24.2",NA,"FALSE","98",NA,"100",NA,NA,"Non-toxic"
"09-ELMK-4.3","9/20/2010","9/24/2010","22.6",NA,"FALSE","92",NA,"100",NA,NA,"Non-toxic"
"09-GTCH-1.0","9/20/2010","9/24/2010","20.5",NA,"FALSE","83",NA,"100",NA,NA,"Non-toxic"
"09-BLAH-9.1","9/20/2010","9/24/2010","16.8",NA,"TRUE","68",NA,"80",NA,NA,"Slight"
"09-PLST-0.8","9/20/2010","9/24/2010","21.8",NA,"FALSE","88",NA,"100",NA,NA,"Non-toxic"
"01-CATT-2.0","5/3/2011","5/6/2011","20.4",NA,"FALSE","166",NA,"90",NA,NA,"Non-toxic"
"01-NIAG-0.2","5/2/2011","5/6/2011","19.2",NA,"FALSE","156",NA,"100",NA,NA,"Non-toxic"
"01-TONA-65.8","5/2/2011","5/6/2011","17.8",NA,"FALSE","145",NA,"100",NA,NA,"Non-toxic"
"01-TONA_E-0.1","5/2/2011","5/6/2011","23.9",NA,"FALSE","194",NA,"90",NA,NA,"Non-toxic"
"01-BUFF-1.7","5/4/2011","5/6/2011","21.4",NA,"FALSE","174",NA,"100",NA,NA,"Non-toxic"
"01-CAZE_E-0.3","5/4/2011","5/6/2011","19.8",NA,"FALSE","161",NA,"100",NA,NA,"Non-toxic"
"01-LBUF-0.1","5/4/2011","5/6/2011","23.6",NA,"FALSE","192",NA,"100",NA,NA,"Non-toxic"
"01-BSIS-8.6","5/3/2011","5/6/2011","20",NA,"FALSE","163",NA,"100",NA,NA,"Non-toxic"
"01-RUCK-0.7","5/3/2011","5/6/2011","18.1",NA,"FALSE","147",NA,"100",NA,NA,"Non-toxic"
"01-CLEA-3.1","5/4/2011","5/6/2011","21.3",NA,"FALSE","173",NA,"100",NA,NA,"Non-toxic"
"01-SPOO-0.3","5/4/2011","5/6/2011","15.5",NA,"FALSE","126",NA,"100",NA,NA,"Non-toxic"
"01-CHAU-0.4","5/3/2011","5/6/2011","23.9",NA,"FALSE","194",NA,"100",NA,NA,"Non-toxic"
"01-WLNT-8.2","5/3/2011","5/6/2011","18.9",NA,"FALSE","154",NA,"100",NA,NA,"Non-toxic"
"03-JOHN-9.1","5/2/2011","5/6/2011","24.7",NA,"FALSE","201",NA,"100",NA,NA,"Non-toxic"
"03-FOMI-0.8","5/2/2011","5/6/2011","26.4",NA,"FALSE","215",NA,"100",NA,NA,"Non-toxic"
"12-MOHK-98.9","5/11/2011","5/13/2011","20.5",NA,"FALSE","110",NA,"100",NA,NA,"Non-toxic"
"12-CAYA-4.7","5/10/2011","5/13/2011","20.4",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"12-SIXM-1.6","5/10/2011","5/13/2011","19.8",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"12-LKIL-0.4","5/10/2011","5/13/2011","8.2",NA,"TRUE","44",NA,"80",NA,NA,"Slight"
"12-NMIL-13.9","5/10/2011","5/13/2011","21.4",NA,"FALSE","114",NA,"100",NA,NA,"Non-toxic"
"12-NCHU-3.2","5/10/2011","5/13/2011","21.5",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"12-SHAK-1.8","5/10/2011","5/13/2011","22.7",NA,"FALSE","121",NA,"90",NA,NA,"Non-toxic"
"12-SAUQ-1.6","5/11/2011","5/13/2011","11.6",NA,"TRUE","62",NA,"70",NA,NA,"Slight"
"12-INDK-0.3","5/10/2011","5/13/2011","24.9",NA,"FALSE","133",NA,"100",NA,NA,"Non-toxic"
"12-MATT-0.9","5/10/2011","5/13/2011","14.7",NA,"FALSE","79",NA,"90",NA,NA,"Non-toxic"
"12-SCHO-79.0","5/9/2011","5/13/2011","17.9",NA,"FALSE","96",NA,"100",NA,NA,"Non-toxic"
"12-COBL-0.6","5/9/2011","5/13/2011","19.6",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"12-BATV-0.2","5/9/2011","5/13/2011","19.2",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"12-BETY-0.2","5/9/2011","5/13/2011","14.2",NA,"FALSE","76",NA,"100",NA,NA,"Non-toxic"
"12-ORSK-0.9","5/11/2011","5/13/2011","20.1",NA,"FALSE","108",NA,"100",NA,NA,"Non-toxic"
"12-MOHK-98.9","6/8/2011","6/10/2011","22.5",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"12-CAYA-4.7","6/8/2011","6/10/2011","22.5",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"12-SIXM-1.6","6/7/2011","6/10/2011","26",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"12-LKIL-0.4","6/7/2011","6/10/2011","13",NA,"TRUE","54",NA,"90",NA,NA,"Slight"
"12-NMIL-13.9","6/7/2011","6/10/2011","20.4",NA,"FALSE","84",NA,"100",NA,NA,"Non-toxic"
"12-NCHU-3.2","6/6/2011","6/10/2011","27.1",NA,"FALSE","112",NA,"100",NA,NA,"Non-toxic"
"12-SHAK-1.8","6/6/2011","6/10/2011","26.4",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"12-SAUQ-1.6","6/8/2011","6/10/2011","12.3",NA,"TRUE","51",NA,"80",NA,NA,"Slight"
"12-INDK-0.3","6/6/2011","6/10/2011","24.5",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"12-MATT-0.9","6/6/2011","6/10/2011","17.1",NA,"FALSE","70",NA,"90",NA,NA,"Non-toxic"
"12-SCHO-79.0","6/7/2011","6/10/2011","18.4",NA,"FALSE","76",NA,"100",NA,NA,"Non-toxic"
"12-COBL-0.6","6/7/2011","6/10/2011","27.1",NA,"FALSE","112",NA,"100",NA,NA,"Non-toxic"
"12-BATV-0.2","6/7/2011","6/10/2011","21.1",NA,"FALSE","87",NA,"100",NA,NA,"Non-toxic"
"12-BETY-0.2","6/7/2011","6/10/2011","12.5",NA,"FALSE","51",NA,"80",NA,NA,"Non-toxic"
"12-ORSK-0.9","6/8/2011","6/10/2011","25",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"01-CATT-2.0","6/14/2011","6/17/2011","17.4",NA,"FALSE","77",NA,"100",NA,NA,"Non-toxic"
"01-NIAG-0.2","6/15/2011","6/17/2011","18.1",NA,"FALSE","80",NA,"100",NA,NA,"Non-toxic"
"01-TONA-65.8","6/15/2011","6/17/2011","24.3",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"01-TONA_E-0.1","6/15/2011","6/17/2011","22.3",NA,"FALSE","98",NA,"100",NA,NA,"Non-toxic"
"01-BUFF-1.7","6/13/2011","6/17/2011","19.8",NA,"FALSE","87",NA,"100",NA,NA,"Non-toxic"
"01-CAZE_E-0.3","6/13/2011","6/17/2011","19.7",NA,"FALSE","87",NA,"100",NA,NA,"Non-toxic"
"01-LBUF-0.1","6/13/2011","6/17/2011","17.2",NA,"FALSE","76",NA,"80",NA,NA,"Non-toxic"
"01-BSIS-8.6","6/14/2011","6/17/2011","23.5",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"01-RUCK-0.7","6/14/2011","6/17/2011","22.4",NA,"FALSE","99",NA,"100",NA,NA,"Non-toxic"
"01-CLEA-3.1","6/13/2011","6/17/2011","19.6",NA,"FALSE","86",NA,"90",NA,NA,"Non-toxic"
"01-SPOO-0.3","6/13/2011","6/17/2011","22.5",NA,"FALSE","99",NA,"100",NA,NA,"Non-toxic"
"01-CHAU-0.4","6/14/2011","6/17/2011","25.3",NA,"FALSE","112",NA,"100",NA,NA,"Non-toxic"
"01-WLNT-8.2","6/14/2011","6/17/2011","18.1",NA,"FALSE","80",NA,"100",NA,NA,"Non-toxic"
"03-JOHN-9.1","6/15/2011","6/17/2011","16.7",NA,"FALSE","74",NA,"80",NA,NA,"Non-toxic"
"03-FOMI-0.8","6/15/2011","6/17/2011","27.3",NA,"FALSE","121",NA,"100",NA,NA,"Non-toxic"
"01-NIAG-0.2","10/11/2011","10/14/2011","20.2",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"01-TONA-65.8","10/11/2011","10/14/2011","14.9",NA,"FALSE","67",NA,"70",NA,NA,"Non-toxic"
"01-TONA_E-0.1","10/11/2011","10/14/2011","25",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"01-BSIS-8.6","10/12/2011","10/14/2011","26.2",NA,"FALSE","119",NA,"100",NA,NA,"Non-toxic"
"01-WLNT-8.2","10/12/2011","10/14/2011","22.7",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"03-JOHN-9.1","10/11/2011","10/14/2011","22.4",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"03-FOMI-0.8","10/11/2011","10/14/2011","20.9",NA,"FALSE","95",NA,"80",NA,NA,"Non-toxic"
"01-CATT-2.0","10/12/2011","10/17/2011","24.5",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"01-BUFF-1.7","10/13/2011","10/17/2011","25.9",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"01-CAZE_E-0.3","10/13/2011","10/17/2011","23.8",NA,"FALSE","102",NA,"100",NA,NA,"Non-toxic"
"01-LBUF-0.1","10/13/2011","10/17/2011","15.6",NA,"TRUE","67",NA,"90",NA,NA,"Slight"
"01-RUCK-0.7","10/12/2011","10/17/2011","23.3",NA,"FALSE","100",NA,"90",NA,NA,"Non-toxic"
"01-CLEA-3.1","10/13/2011","10/17/2011","25.1",NA,"FALSE","108",NA,"100",NA,NA,"Non-toxic"
"01-SPOO-0.3","10/13/2011","10/17/2011","19.1",NA,"FALSE","82",NA,"90",NA,NA,"Non-toxic"
"01-CHAU-0.4","10/12/2011","10/17/2011","24.5",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"12-MOHK-98.9","10/18/2011","10/21/2011","24.2",NA,"FALSE","129",NA,"100",NA,NA,"Non-toxic"
"12-CAYA-4.7","10/18/2011","10/21/2011","22.7",NA,"FALSE","121",NA,"90",NA,NA,"Non-toxic"
"12-SIXM-1.6","10/19/2011","10/21/2011","26.3",NA,"FALSE","140",NA,"100",NA,NA,"Non-toxic"
"12-LKIL-0.4","10/19/2011","10/21/2011","27.2",NA,"FALSE","145",NA,"100",NA,NA,"Non-toxic"
"12-NMIL-13.9","10/18/2011","10/21/2011","28",NA,"FALSE","149",NA,"90",NA,NA,"Non-toxic"
"12-NCHU-3.2","10/18/2011","10/21/2011","25.2",NA,"FALSE","134",NA,"100",NA,NA,"Non-toxic"
"12-SHAK-1.8","10/18/2011","10/21/2011","20.3",NA,"FALSE","108",NA,"80",NA,NA,"Non-toxic"
"12-SAUQ-1.6","10/18/2011","10/21/2011","21.1",NA,"FALSE","112",NA,"100",NA,NA,"Non-toxic"
"12-INDK-0.3","10/18/2011","10/21/2011","23.6",NA,"FALSE","126",NA,"100",NA,NA,"Non-toxic"
"12-MATT-0.9","10/18/2011","10/21/2011","24.5",NA,"FALSE","130",NA,"90",NA,NA,"Non-toxic"
"12-SCHO-79.0","10/17/2011","10/21/2011","22.9",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"12-COBL-0.6","10/17/2011","10/21/2011","23.3",NA,"FALSE","124",NA,"100",NA,NA,"Non-toxic"
"12-BATV-0.2","10/17/2011","10/21/2011","22.1",NA,"FALSE","118",NA,"100",NA,NA,"Non-toxic"
"12-BETY-0.2","10/17/2011","10/21/2011","25.5",NA,"FALSE","136",NA,"100",NA,NA,"Non-toxic"
"12-ORSK-0.9","10/18/2011","10/21/2011","24.7",NA,"FALSE","131",NA,"90",NA,NA,"Non-toxic"
"11-UHUD-2.7","4/24/2012","4/27/2012","20.7",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"11-UHUD-64.0","4/23/2012","4/27/2012","24.9",NA,"FALSE","136",NA,"90",NA,NA,"Non-toxic"
"11-ANTH-0.8","4/24/2012","4/27/2012","20",NA,"FALSE","109",NA,"90",NA,NA,"Non-toxic"
"11-FISC-6.6","4/23/2012","4/27/2012","17.1",NA,"FALSE","93",NA,"100",NA,NA,"Non-toxic"
"11-LHOO-0.1","4/24/2012","4/27/2012","20",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"11-UHUD-98.3","4/23/2012","4/27/2012","21.5",NA,"FALSE","118",NA,"100",NA,NA,"Non-toxic"
"11-SCHR-3.2","4/24/2012","4/27/2012","19.6",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"11-CHST-2.5","4/23/2012","4/27/2012","15.6",NA,"FALSE","85",NA,"100",NA,NA,"Non-toxic"
"11-STEW-2.3","4/24/2012","4/27/2012","15.7",NA,"FALSE","86",NA,"90",NA,NA,"Non-toxic"
"02-ALGY-20.3","4/24/2012","4/27/2012","14.8",NA,"FALSE","89",NA,"100",NA,NA,"Non-toxic"
"02-BLHL-0.5","4/24/2012","4/27/2012","9",NA,"TRUE","54",NA,"100",NA,NA,"Slight"
"02-LGEN-3.6","4/24/2012","4/27/2012","20.5",NA,"FALSE","123",NA,"90",NA,NA,"Non-toxic"
"02-WANG-20.9","4/23/2012","4/27/2012","18.3",NA,"FALSE","110",NA,"90",NA,NA,"Non-toxic"
"02-CLER-8.6","4/23/2012","4/27/2012","19.9",NA,"FALSE","119",NA,"100",NA,NA,"Non-toxic"
"02-STIL-7.2","4/23/2012","4/27/2012","17.9",NA,"FALSE","107",NA,"100",NA,NA,"Non-toxic"
"02-CHAD-2.2","4/23/2012","4/27/2012","21.6",NA,"FALSE","129",NA,"100",NA,NA,"Non-toxic"
"02-GOOS-2.9","4/23/2012","4/27/2012","21.4",NA,"FALSE","128",NA,"100",NA,NA,"Non-toxic"
"03-RICE-0.9","5/2/2012","5/4/2012","18.5",NA,"FALSE","94",NA,"90",NA,NA,"Non-toxic"
"03-RICE-0.9","5/2/2012","5/4/2012","18.5",NA,"FALSE","94",NA,"90",NA,NA,"Non-toxic"
"03-CATF-1.3","5/2/2012","5/4/2012","22.5",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"07-OSWE-5.2","5/2/2012","5/4/2012","22.7",NA,"FALSE","116",NA,"100",NA,NA,"Non-toxic"
"07-SEOS-22.4","5/2/2012","5/4/2012","22.2",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"07-ONON-1.0","4/30/2012","5/4/2012","18",NA,"FALSE","92",NA,"80",NA,NA,"Non-toxic"
"07-SCON-0.9","4/30/2012","5/4/2012","13.9",NA,"TRUE","71",NA,"70",NA,NA,"Slight"
"07-TOTA-0.8","4/30/2012","5/4/2012","19.8",NA,"FALSE","101",NA,"100",NA,NA,"Non-toxic"
"07-GRBR-0.3","5/1/2012","5/4/2012","26.4",NA,"FALSE","135",NA,"100",NA,NA,"Non-toxic"
"07-CONK-1.0","5/1/2012","5/4/2012","23.2",NA,"FALSE","118",NA,"100",NA,NA,"Non-toxic"
"07-CONK-1.0","5/2/2012","5/4/2012","23.2",NA,"FALSE","118",NA,"100",NA,NA,"Non-toxic"
"07-FALL-0.9","5/1/2012","5/4/2012","24.2",NA,"FALSE","124",NA,"100",NA,NA,"Non-toxic"
"07-TGHN-3.5","5/1/2012","5/4/2012","19.6",NA,"FALSE","100",NA,"100",NA,NA,"Non-toxic"
"07-TRUM-2.8","5/1/2012","5/4/2012","19.3",NA,"FALSE","99",NA,"60",NA,NA,"Non-toxic"
"07-SXML-0.7","5/1/2012","5/4/2012","18.4",NA,"FALSE","94",NA,"100",NA,NA,"Non-toxic"
"07-DUCH-0.2","4/30/2012","5/4/2012","22.9",NA,"FALSE","117",NA,"100",NA,NA,"Non-toxic"
"03-RICE-0.9","9/12/2012","9/14/2012","19.3",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"03-CATF-1.3","9/12/2012","9/14/2012","25.6",NA,"FALSE","147",NA,"90",NA,NA,"Non-toxic"
"07-OSWE-5.2","9/12/2012","9/14/2012","15.3",NA,"FALSE","88",NA,"70",NA,NA,"Non-toxic"
"07-SEOS-22.4","9/12/2012","9/14/2012","24.7",NA,"FALSE","142",NA,"100",NA,NA,"Non-toxic"
"07-ONON-1.0","9/10/2012","9/14/2012","7.2",NA,"TRUE","41",NA,"80",NA,NA,"Slight"
"07-SCON-0.9","9/10/2012","9/14/2012","10.7",NA,"FALSE","62",NA,"80",NA,NA,"Non-toxic"
"07-TOTA-0.8","9/10/2012","9/14/2012","11.4",NA,"FALSE","66",NA,"60",NA,NA,"Non-toxic"
"07-GRBR-0.3","9/10/2012","9/14/2012","26.7",NA,"FALSE","154",NA,"100",NA,NA,"Non-toxic"
"07-FALL-0.9","9/11/2012","9/14/2012","21.5",NA,"FALSE","124",NA,"90",NA,NA,"Non-toxic"
"07-TGHN-3.5","9/11/2012","9/14/2012","17.8",NA,"FALSE","102",NA,"90",NA,NA,"Non-toxic"
"07-TRUM-2.8","9/11/2012","9/14/2012","11.4",NA,"FALSE","66",NA,"90",NA,NA,"Non-toxic"
"07-SXML-0.7","9/11/2012","9/14/2012","12",NA,"FALSE","69",NA,"80",NA,NA,"Non-toxic"
"07-DUCH-0.2","9/10/2012","9/14/2012","25.5",NA,"FALSE","147",NA,"100",NA,NA,"Non-toxic"
"11-UHUD-2.7","9/17/2012","9/21/2012","18.9",NA,"FALSE","92",NA,"100",NA,NA,"Non-toxic"
"11-UHUD-64.0","9/17/2012","9/21/2012","18.8",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"11-ANTH-0.8","9/17/2012","9/21/2012","20.3",NA,"FALSE","99",NA,"90",NA,NA,"Non-toxic"
"11-FISC-6.6","9/18/2012","9/21/2012","18.9",NA,"FALSE","92",NA,"100",NA,NA,"Non-toxic"
"11-LHOO-0.1","9/18/2012","9/21/2012","19.3",NA,"FALSE","94",NA,"100",NA,NA,"Non-toxic"
"11-UHUD-98.3","9/19/2012","9/21/2012","16.6",NA,"FALSE","81",NA,"100",NA,NA,"Non-toxic"
"11-SCHR-3.2","9/19/2012","9/21/2012","17.7",NA,"FALSE","86",NA,"100",NA,NA,"Non-toxic"
"11-CHST-2.5","9/19/2012","9/21/2012","18.2",NA,"FALSE","88",NA,"100",NA,NA,"Non-toxic"
"11-STEW-2.3","9/19/2012","9/21/2012","21.2",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"02-ALGY-20.3","9/19/2012","9/21/2012","15.6",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"02-ALGY-20.3","9/18/2012","9/21/2012","15.6",NA,"FALSE","104",NA,"100",NA,NA,"Non-toxic"
"02-BLHL-0.5","9/18/2012","9/21/2012","12.4",NA,"FALSE","83",NA,"70",NA,NA,"Non-toxic"
"02-ENSH-1.9","9/18/2012","9/21/2012","25.9",NA,"FALSE","173",NA,"100",NA,NA,"Non-toxic"
"02-ENSH-1.9","9/18/2012","9/21/2012","25.9",NA,"FALSE","173",NA,"100",NA,NA,"Non-toxic"
"02-LGEN-3.6","9/18/2012","9/21/2012","16.7",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"02-LGEN-3.6","9/18/2012","9/21/2012","16.7",NA,"FALSE","111",NA,"100",NA,NA,"Non-toxic"
"02-WANG-20.9","9/19/2012","9/21/2012","15.5",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"02-WANG-20.9","9/19/2012","9/21/2012","15.5",NA,"FALSE","103",NA,"100",NA,NA,"Non-toxic"
"02-CLER-8.6","9/19/2012","9/21/2012","18.9",NA,"FALSE","126",NA,"100",NA,NA,"Non-toxic"
"02-CLER-8.6","9/19/2012","9/21/2012","18.9",NA,"FALSE","126",NA,"100",NA,NA,"Non-toxic"
"02-STIL-7.2","9/19/2012","9/21/2012","18.1",NA,"FALSE","121",NA,"100",NA,NA,"Non-toxic"
"02-CHAD-2.2","9/19/2012","9/21/2012","23",NA,"FALSE","153",NA,"100",NA,NA,"Non-toxic"
"02-CHAD-2.2","9/19/2012","9/21/2012","23",NA,"FALSE","153",NA,"100",NA,NA,"Non-toxic"
"02-GOOS-2.9","9/19/2012","9/21/2012","17.5",NA,"FALSE","117",NA,"90",NA,NA,"Non-toxic"
"02-GOOS-2.9","9/19/2012","9/21/2012","17.5",NA,"FALSE","117",NA,"90",NA,NA,"Non-toxic"
"03-RICE-0.9","10/22/2012","10/26/2012","16.9",NA,"FALSE","81",NA,"100",NA,NA,"Non-toxic"
"03-CATF-1.3","10/22/2012","10/26/2012","19",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"07-OSWE-5.2","10/22/2012","10/26/2012","18.9",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"07-SEOS-22.4","10/22/2012","10/26/2012","24.4",NA,"FALSE","117",NA,"100",NA,NA,"Non-toxic"
"07-ONON-1.0","10/23/2012","10/26/2012","13.9",NA,"TRUE","67",NA,"50",NA,"TRUE","Severe"
"07-SCON-0.9","10/23/2012","10/26/2012","10.5",NA,"TRUE","51",NA,"70",NA,NA,"Slight"
"07-TOTA-0.8","10/23/2012","10/26/2012","3.9",NA,"TRUE","19",NA,"60",NA,"TRUE","Severe"
"07-GRBR-0.3","10/24/2012","10/26/2012","25.4",NA,"FALSE","122",NA,"90",NA,NA,"Non-toxic"
"07-FALL-0.9","10/24/2012","10/26/2012","18.2",NA,"FALSE","88",NA,"80",NA,NA,"Non-toxic"
"07-TGHN-3.5","10/24/2012","10/26/2012","22",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"07-TRUM-2.8","10/24/2012","10/26/2012","19",NA,"FALSE","91",NA,"100",NA,NA,"Non-toxic"
"07-SXML-0.7","10/24/2012","10/26/2012","19.9",NA,"FALSE","96",NA,"90",NA,NA,"Non-toxic"
"07-DUCH-0.2","10/23/2012","10/26/2012","17.8",NA,"FALSE","86",NA,"60",NA,"TRUE","Moderate"
"11-ANTH-0.8","10/29/2012","11/2/2012","18.1",NA,"FALSE","102",NA,"90",NA,NA,"Non-toxic"
"11-FISC-6.6","10/29/2012","11/2/2012","17",NA,"FALSE","96",NA,"90",NA,NA,"Non-toxic"
"11-LHOO-0.1","10/29/2012","11/2/2012","17.8",NA,"FALSE","100",NA,"60",NA,NA,"Non-toxic"
"11-UHUD-98.3","10/29/2012","11/2/2012","21.5",NA,"FALSE","121",NA,"100",NA,NA,"Non-toxic"
"11-SCHR-3.2","10/29/2012","11/2/2012","20.4",NA,"FALSE","115",NA,"100",NA,NA,"Non-toxic"
"11-CHST-2.5","10/29/2012","11/2/2012","18.9",NA,"FALSE","106",NA,"100",NA,NA,"Non-toxic"
"11-STEW-2.3","10/29/2012","11/2/2012","13.6",NA,"FALSE","76",NA,"80",NA,NA,"Non-toxic"
"02-BLHL-0.5","10/29/2012","11/2/2012","17.9",NA,"FALSE","109",NA,"100",NA,NA,"Non-toxic"
"02-ENSH-1.9","10/29/2012","11/2/2012","19.6",NA,"FALSE","119",NA,"90",NA,NA,"Non-toxic"
"02-ENSH-1.9","10/29/2012","11/2/2012","19.6",NA,"FALSE","119",NA,"90",NA,NA,"Non-toxic"
"02-LGEN-3.6","10/29/2012","11/2/2012","18.7",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"02-LGEN-3.6","10/29/2012","11/2/2012","18.7",NA,"FALSE","113",NA,"100",NA,NA,"Non-toxic"
"02-WANG-20.9","10/29/2012","11/2/2012","16",NA,"FALSE","97",NA,"80",NA,NA,"Non-toxic"
"02-WANG-20.9","10/31/2012","11/2/2012","16",NA,"FALSE","97",NA,"80",NA,NA,"Non-toxic"
"02-CLER-8.6","10/31/2012","11/2/2012","22",NA,"FALSE","133",NA,"100",NA,NA,"Non-toxic"
"02-CLER-8.6","10/31/2012","11/2/2012","22",NA,"FALSE","133",NA,"100",NA,NA,"Non-toxic"
"02-STIL-7.2","10/31/2012","11/2/2012","13.7",NA,"FALSE","83",NA,"80",NA,NA,"Non-toxic"
"02-CHAD-2.2","10/31/2012","11/2/2012","20.2",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"02-CHAD-2.2","10/31/2012","11/2/2012","20.2",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"02-GOOS-2.9","10/31/2012","11/2/2012","20.2",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"02-GOOS-2.9","10/31/2012","11/2/2012","20.2",NA,"FALSE","122",NA,"100",NA,NA,"Non-toxic"
"13-LHUD-66.3","4/24/2013","4/26/2013","16.8",NA,"FALSE","101",NA,"80",NA,NA,"Non-toxic"
"13-COEY-0.3","4/23/2013","4/26/2013","19.6",NA,"FALSE","117",NA,"80",NA,NA,"Non-toxic"
"13-POST-20.3","4/22/2013","4/26/2013","21.5",NA,"FALSE","129",NA,"100",NA,NA,"Non-toxic"
"13-KROM-1.1","4/23/2013","4/26/2013","19",NA,"FALSE","114",NA,"90",NA,NA,"Non-toxic"
"13-GIDN-4.9","4/23/2013","4/26/2013","21.7",NA,"FALSE","130",NA,"100",NA,NA,"Non-toxic"
"13-STON-10.1","4/22/2013","4/26/2013","20.1",NA,"FALSE","120",NA,"90",NA,NA,"Non-toxic"
"13-BLAG-3.1","4/22/2013","4/26/2013","16.3",NA,"FALSE","98",NA,"90",NA,NA,"Non-toxic"
"13-WTAGH-9.5","4/22/2013","4/26/2013","18.5",NA,"FALSE","111",NA,"80",NA,NA,"Non-toxic"
"13-WAPP-1.9","4/22/2013","4/26/2013","17.5",NA,"FALSE","105",NA,"100",NA,NA,"Non-toxic"
"13-ROND-9.9","4/22/2013","4/26/2013","22.5",NA,"FALSE","135",NA,"100",NA,NA,"Non-toxic"
"13-TINW-1.6","4/23/2013","4/26/2013","16.4",NA,"FALSE","98",NA,"90",NA,NA,"Non-toxic"
"13-WAWA-4.5","4/23/2013","4/26/2013","17.4",NA,"FALSE","104",NA,"90",NA,NA,"Non-toxic"
